,iata_code,icao_code,country_code,country_name,latitude,longitude,elev_ft,nrunways,longest_runway_ft,name,traffic_region,source
1400,CNJ,YCCY,AU,Australia,-20.668611,140.504444,616.0,2.0,6562.0,,Pacific South-East Asia,MIT_AEIC
1401,CNM,KCNM,US,United States,32.337472,-104.263278,3295.0,4.0,7854.0,,North America,MIT_AEIC
1402,CNQ,SARC,AR,Argentina,-27.445503000000002,-58.761864,202.0,1.0,6890.0,,South America,MIT_AEIC
1403,COD,KCOD,US,United States,44.520194000000004,-109.02380600000001,5102.0,1.0,8268.0,,North America,MIT_AEIC
1404,COO,DBBB,BJ,Benin,6.357228,2.384353,19.0,1.0,7874.0,,Sub Saharan Africa,MIT_AEIC
1405,COU,KCOU,US,United States,38.818093,-92.219629,889.0,2.0,6501.0,,North America,MIT_AEIC
1406,CPC,SAZY,AR,Argentina,-40.075383,-71.137294,2569.0,1.0,8202.0,,South America,MIT_AEIC
1407,CPE,MMCP,MX,Mexico,19.816794,-90.500314,34.0,1.0,8202.0,,Central America/ Caribbean,MIT_AEIC
1408,CPO,SCHA,CL,Chile,-27.296111,-70.413611,988.0,1.0,5446.0,,South America,MIT_AEIC
1409,CPR,KCPR,US,United States,42.908,-106.464417,5350.0,4.0,10165.0,,North America,MIT_AEIC
1410,CPV,SBKG,BR,Brazil,-7.2699169999999995,-35.896364,1646.0,1.0,5249.0,,South America,MIT_AEIC
1411,CQD,OIFS,IR,Iran (Islamic Republic of),32.297222,50.842222,6723.0,1.0,9859.0,,Middle East,MIT_AEIC
1412,CRD,SAVC,AR,Argentina,-45.785346999999994,-67.465508,190.0,1.0,9219.0,,South America,MIT_AEIC
1413,CRK,RPLC,PH,Philippines,15.185989000000001,120.560325,484.0,2.0,10499.0,,Pacific South-East Asia,MIT_AEIC
1414,CRM,RPVF,PH,Philippines,12.502417,124.635778,6.0,1.0,4429.0,,Pacific South-East Asia,MIT_AEIC
1415,CRV,LIBC,IT,Italy,38.997225,17.080169,521.0,1.0,6562.0,,Europe,MIT_AEIC
1416,CSG,KCSG,US,United States,32.516333,-84.938861,397.0,2.0,6997.0,,North America,MIT_AEIC
1417,CSK,GOGS,SN,Senegal,12.4102,-16.746125,52.0,1.0,6578.0,,Sub Saharan Africa,MIT_AEIC
1418,CSY,UWKS,RU,Russian Federation,56.09026899999999,47.34725,560.0,1.0,8242.0,,Europe,MIT_AEIC
1419,CTC,SANC,AR,Argentina,-28.595556,-65.751667,1522.0,1.0,9186.0,,South America,MIT_AEIC
1420,CTD,MPCE,PA,Panama,7.987836,-80.409739,33.0,1.0,4921.0,,Central America/ Caribbean,MIT_AEIC
1421,CTL,YBCV,AU,Australia,-26.413334000000003,146.2625,1003.0,2.0,5000.0,,Pacific South-East Asia,MIT_AEIC
1422,CTM,MMCM,MX,Mexico,18.504667,-88.326847,39.0,1.0,7244.0,,Central America/ Caribbean,MIT_AEIC
1423,CUE,SECU,EC,Ecuador,-2.889467,-78.984397,8306.0,1.0,6234.0,,South America,MIT_AEIC
1424,CUF,LIMZ,IT,Italy,44.546391,7.622222,1267.0,1.0,6889.0,,Europe,MIT_AEIC
1425,CUM,SVCU,VE,Venezuela (Bolivarian Republic of),10.450333,-64.130472,25.0,1.0,10171.0,,South America,MIT_AEIC
1426,CUP,SVCP,VE,Venezuela (Bolivarian Republic of),10.660014,-63.261681,33.0,1.0,6611.0,,South America,MIT_AEIC
1427,CVM,MMCV,MX,Mexico,23.704139,-98.956611,761.0,2.0,7218.0,,Central America/ Caribbean,MIT_AEIC
1428,CVN,KCVN,US,United States,34.425139,-103.079278,4216.0,3.0,6200.0,,North America,MIT_AEIC
1429,CVQ,YCAR,AU,Australia,-24.880556,113.67222199999999,13.0,2.0,5509.0,,Pacific South-East Asia,MIT_AEIC
1430,CWC,UKLN,UA,Ukraine,48.259322,25.980831,826.0,1.0,7270.0,,Europe,MIT_AEIC
1431,CXB,VGCB,BD,Bangladesh,21.452153,91.964372,12.0,1.0,6790.0,,Central and South-West Asia,MIT_AEIC
1432,CXJ,SBCX,BR,Brazil,-29.197064,-51.187536,2472.0,1.0,6362.0,,South America,MIT_AEIC
1433,CYB,MWCB,KY,Cayman Islands,19.686833,-79.882875,8.0,1.0,6000.0,,Central America/ Caribbean,MIT_AEIC
1434,CYF,PACK,US,United States,60.149226,-164.285632,40.0,1.0,2500.0,,North America,MIT_AEIC
1435,CYO,MUCL,CU,Cuba,21.616453,-81.545989,10.0,1.0,9838.0,,Central America/ Caribbean,MIT_AEIC
1436,CYP,RPVC,PH,Philippines,12.072706,124.545092,12.0,1.0,4843.0,,Pacific South-East Asia,MIT_AEIC
1437,CYS,KCYS,US,United States,41.155639,-104.810472,6159.0,2.0,9270.0,,North America,MIT_AEIC
1438,CZE,SVCR,VE,Venezuela (Bolivarian Republic of),11.414944,-69.6809,52.0,1.0,6761.0,,South America,MIT_AEIC
1439,CZL,DABC,DZ,Algeria,36.276028000000004,6.620386,2265.0,2.0,9843.0,,North Africa,MIT_AEIC
1440,CZS,SBCZ,BR,Brazil,-7.599906,-72.76948900000001,637.0,1.0,7874.0,,South America,MIT_AEIC
1441,CZU,SKCZ,CO,Colombia,9.332742,-75.28559399999999,528.0,1.0,4930.0,,South America,MIT_AEIC
1442,DAD,VVDN,VN,Vietnam,16.043917,108.19937,33.0,2.0,10000.0,,Pacific South-East Asia,MIT_AEIC
1443,DAU,AYDU,PG,Papua New Guinea,-9.086756,143.20793899999998,20.0,1.0,4593.0,,Pacific South-East Asia,MIT_AEIC
1444,DAV,MPDA,PA,Panama,8.391003,-82.43499200000001,89.0,1.0,6890.0,,Central America/ Caribbean,MIT_AEIC
1445,DBO,YSDU,AU,Australia,-32.216667,148.574722,935.0,2.0,5604.0,,Pacific South-East Asia,MIT_AEIC
1446,DBQ,KDBQ,US,United States,42.402,-90.70947199999999,1076.0,2.0,6502.0,,North America,MIT_AEIC
1447,DCM,LFCK,FR,France,43.55625,2.289183,788.0,1.0,5988.0,,Europe,MIT_AEIC
1448,DDC,KDDC,US,United States,37.763446,-99.96560500000001,2594.0,2.0,6899.0,,North America,MIT_AEIC
1449,DEE,PADE,US,United States,66.069561,-162.766368,21.0,2.0,3300.0,,North America,MIT_AEIC
1450,DEZ,OSDZ,SY,Syrian Arab Republic,35.285374,40.175961,700.0,2.0,11000.0,,Middle East,MIT_AEIC
1451,DGO,MMDO,MX,Mexico,24.124194,-104.528014,6104.0,1.0,9514.0,,Central America/ Caribbean,MIT_AEIC
1452,DGT,RPVD,PH,Philippines,9.333714,123.300472,15.0,1.0,6136.0,,Pacific South-East Asia,MIT_AEIC
1453,DHN,KDHN,US,United States,31.321339000000002,-85.449629,401.0,2.0,8498.0,,North America,MIT_AEIC
1454,DIE,FMNA,MG,Madagascar,-12.3494,49.291746999999994,374.0,1.0,4921.0,,Sub Saharan Africa,MIT_AEIC
1455,DIK,KDIK,US,United States,46.797389,-102.801953,2592.0,2.0,6400.0,,North America,MIT_AEIC
1456,DIL,WPDL,TL,East Timor,-8.546553,125.52471899999999,25.0,2.0,11155.0,,Pacific South-East Asia,MIT_AEIC
1457,DIN,VVDB,VN,Vietnam,21.397481,103.00783100000001,1611.0,1.0,6003.0,,Pacific South-East Asia,MIT_AEIC
1458,DIR,HADR,ET,Ethiopia,9.597664,41.859842,3829.0,1.0,8791.0,,Sub Saharan Africa,MIT_AEIC
1459,DIY,LTCC,TR,Turkey,37.893806,40.200695,2251.0,1.0,11644.0,,Europe,MIT_AEIC
1460,DJB,WIPA,ID,Indonesia,-1.638017,103.644378,82.0,1.0,6562.0,,Pacific South-East Asia,MIT_AEIC
1461,DJE,DTTJ,TN,Tunisia,33.875031,10.775461,19.0,1.0,10171.0,,North Africa,MIT_AEIC
1462,DJG,DAAJ,DZ,Algeria,24.292767,9.452444,3176.0,2.0,9843.0,,North Africa,MIT_AEIC
1463,DJJ,WAJJ,ID,Indonesia,-2.576953,140.516372,289.0,1.0,7161.0,,Pacific South-East Asia,MIT_AEIC
1464,DLM,LTBS,TR,Turkey,36.713056,28.7925,20.0,2.0,9842.0,,Europe,MIT_AEIC
1465,DMB,UADD,KZ,Kazakhstan,42.853611,71.303611,2185.0,1.0,9514.0,,Central and South-West Asia,MIT_AEIC
1466,DNK,UKDD,UA,Ukraine,48.357222,35.100556,481.0,1.0,9320.0,,Europe,MIT_AEIC
1467,DNR,LFRD,FR,France,48.587778,-2.08,219.0,2.0,7218.0,,Europe,MIT_AEIC
1468,DNZ,LTAY,TR,Turkey,37.785,29.701110999999997,2795.0,1.0,9842.0,,Europe,MIT_AEIC
1469,DOG,HSDN,SD,Sudan,19.153867,30.430094,773.0,1.0,9843.0,,Sub Saharan Africa,MIT_AEIC
1470,DOK,UKCC,UA,Ukraine,48.073611,37.739722,791.0,1.0,8150.0,,Europe,MIT_AEIC
1471,DPL,RPMG,PH,Philippines,8.6,123.35,20.0,1.0,6273.0,,Pacific South-East Asia,MIT_AEIC
1472,DPO,YDPO,AU,Australia,-41.169722,146.43027800000002,33.0,2.0,6030.0,,Pacific South-East Asia,MIT_AEIC
1473,DRO,KDRO,US,United States,37.151517,-107.75376899999999,6685.0,1.0,9201.0,,North America,MIT_AEIC
1474,DRT,KDRT,US,United States,29.374207000000002,-100.927157,1002.0,1.0,6300.0,,North America,MIT_AEIC
1475,DUD,NZDN,NZ,New Zealand,-45.928055,170.19833300000002,4.0,1.0,6234.0,,Pacific South-East Asia,MIT_AEIC
1476,DUJ,KDUJ,US,United States,41.178266,-78.898698,1817.0,1.0,5504.0,,North America,MIT_AEIC
1477,DUT,PADU,US,United States,53.900139,-166.5435,22.0,1.0,3900.0,,North America,MIT_AEIC
1478,DVL,KDVL,US,United States,48.114306,-98.908694,1456.0,2.0,5507.0,,North America,MIT_AEIC
1479,DVO,RPMD,PH,Philippines,7.125522,125.645778,62.0,1.0,9842.0,,Pacific South-East Asia,MIT_AEIC
1480,DYR,UHMA,RU,Russian Federation,64.73495,177.74148300000002,194.0,1.0,11483.0,,Europe,MIT_AEIC
1481,DYU,UTDD,TJ,Tajikistan,38.543333000000004,68.825,2574.0,1.0,10209.0,,Central and South-West Asia,MIT_AEIC
1482,DZA,FMCZ,YT,Mayotte,-12.804722,45.281113,23.0,1.0,6360.0,,Sub Saharan Africa,MIT_AEIC
1483,EAM,OENG,SA,Saudi Arabia,17.611435999999998,44.419169000000004,3982.0,1.0,10007.0,,Middle East,MIT_AEIC
1484,EAR,KEAR,US,United States,40.727028000000004,-99.006778,2131.0,2.0,7094.0,,North America,MIT_AEIC
1485,EAT,KEAT,US,United States,47.398089,-120.20573700000001,1249.0,2.0,5700.0,,North America,MIT_AEIC
1486,EAU,KEAU,US,United States,44.865804,-91.484255,913.0,2.0,8101.0,,North America,MIT_AEIC
1487,EBD,HSOB,SD,Sudan,13.153158,30.231346999999996,1927.0,1.0,9843.0,,Sub Saharan Africa,MIT_AEIC
1488,EBU,LFMH,FR,France,45.540554,4.296389,1325.0,1.0,7546.0,,Europe,MIT_AEIC
1489,EFL,LGKF,GR,Greece,38.120069,20.500481,59.0,1.0,7992.0,,Europe,MIT_AEIC
1490,EGC,LFBE,FR,France,44.825278999999995,0.5186109999999999,171.0,1.0,7234.0,,Europe,MIT_AEIC
1491,EGO,UUOB,RU,Russian Federation,50.643764000000004,36.590125,734.0,2.0,7930.0,,Europe,MIT_AEIC
1492,EGS,BIEG,IS,Iceland,65.283333,-14.401389000000002,76.0,1.0,6562.0,,Europe,MIT_AEIC
1493,EJH,OEWJ,SA,Saudi Arabia,26.198553,36.476380999999996,66.0,1.0,10007.0,,Middle East,MIT_AEIC
1494,EKO,KEKO,US,United States,40.824917,-115.79169399999999,5140.0,2.0,7214.0,,North America,MIT_AEIC
1495,ELD,KELD,US,United States,33.220971999999996,-92.813278,277.0,3.0,6601.0,,North America,MIT_AEIC
1496,ELF,HSFS,SD,Sudan,13.614892000000001,25.32465,2404.0,2.0,9736.0,,Sub Saharan Africa,MIT_AEIC
1497,ELQ,OEGS,SA,Saudi Arabia,26.302778000000004,43.774445,2126.0,1.0,9843.0,,Middle East,MIT_AEIC
1498,ELU,DAUO,DZ,Algeria,33.511396999999995,6.776794000000001,203.0,2.0,9843.0,,North Africa,MIT_AEIC
1499,EMD,YEML,AU,Australia,-23.5675,148.179167,624.0,2.0,6234.0,,Pacific South-East Asia,MIT_AEIC
1500,EME,EDWE,DE,Germany,53.391186,7.2274080000000005,2.0,1.0,4265.0,,Europe,MIT_AEIC
1501,EMK,PAEM,US,United States,62.786139,-164.49075,13.0,1.0,4601.0,,North America,MIT_AEIC
1502,EPL,LFSG,FR,France,48.324961,6.069983000000001,1084.0,1.0,8858.0,,Europe,MIT_AEIC
1503,EPR,YESP,AU,Australia,-33.684444,121.822778,470.0,2.0,4921.0,,Pacific South-East Asia,MIT_AEIC
1504,EQS,SAVE,AR,Argentina,-42.90795,-71.139472,2621.0,2.0,7785.0,,South America,MIT_AEIC
1505,ERC,LTCD,TR,Turkey,39.710251,39.526222,3783.0,2.0,9842.0,,Europe,MIT_AEIC
1506,ERF,EDDE,DE,Germany,50.979811,10.958105999999999,1036.0,1.0,8530.0,,Europe,MIT_AEIC
1507,ERZ,LTCE,TR,Turkey,39.956501,41.170165999999995,5763.0,3.0,12500.0,,Europe,MIT_AEIC
1508,ESC,KESC,US,United States,45.722667,-87.093722,609.0,2.0,6498.0,,North America,MIT_AEIC
1509,ESD,KORS,US,United States,48.70816,-122.910463,31.0,1.0,2900.0,,North America,MIT_AEIC
1510,ESL,URWI,RU,Russian Federation,46.373933,44.330872,501.0,2.0,7555.0,,Europe,MIT_AEIC
1511,ESM,SETN,EC,Ecuador,0.978519,-79.62665,32.0,1.0,7874.0,,South America,MIT_AEIC
1512,ESR,SCES,CL,Chile,-26.311128000000004,-69.7652,5240.0,1.0,7546.0,,South America,MIT_AEIC
1513,ETZ,LFJL,FR,France,48.982141999999996,6.2513190000000005,870.0,1.0,10006.0,,Europe,MIT_AEIC
1514,EUN,GMML,EH,Western Sahara,27.151667,-13.219167,207.0,2.0,8861.0,,North Africa,MIT_AEIC
1515,EVE,ENEV,NO,Norway,68.4913,16.678107999999998,84.0,1.0,9236.0,,Europe,MIT_AEIC
1516,EWD,OEWD,SA,Saudi Arabia,20.504275,45.199556,2062.0,1.0,10007.0,,Middle East,MIT_AEIC
1517,EYP,SKYP,CO,Colombia,5.319114,-72.383975,1028.0,1.0,8448.0,,South America,MIT_AEIC
1518,EZS,LTCA,TR,Turkey,38.606925,39.291416999999996,2927.0,1.0,5643.0,,Europe,MIT_AEIC
1519,FAE,EKVG,FO,Faroe Islands,62.063628,-7.2772190000000005,280.0,1.0,4101.0,,Europe,MIT_AEIC
1520,FAV,NTGF,PF,French Polynesia,-16.05415,-145.656994,16.0,1.0,3871.0,,Pacific South-East Asia,MIT_AEIC
1521,FBM,FZQA,CD,Democratic Republic of the Congo,-11.591333,27.530889000000002,4290.0,1.0,10370.0,,Sub Saharan Africa,MIT_AEIC
1522,FEN,SBFN,BR,Brazil,-3.8549279999999997,-32.423336,193.0,1.0,6053.0,,South America,MIT_AEIC
1523,FEZ,GMFF,MA,Morocco,33.927261,-4.977958,1900.0,1.0,10499.0,,North Africa,MIT_AEIC
1524,FHU,KFHU,US,United States,31.588471999999996,-110.34438899999999,4719.0,3.0,12001.0,,North America,MIT_AEIC
1525,FJR,OMFJ,AE,United Arab Emirates,25.112225,56.323964000000004,152.0,1.0,12303.0,,Middle East,MIT_AEIC
1526,FKI,FZIA,CD,Democratic Republic of the Congo,0.5175,25.155014,1289.0,1.0,7218.0,,Sub Saharan Africa,MIT_AEIC
1527,FKL,KFKL,US,United States,41.377874,-79.860362,1540.0,2.0,5200.0,,North America,MIT_AEIC
1528,FKQ,WASF,ID,Indonesia,-2.916667,132.283333,462.0,1.0,3415.0,,Pacific South-East Asia,MIT_AEIC
1529,FKS,RJSF,JP,Japan,37.227431,140.430678,1221.0,1.0,8202.0,,North Asia,MIT_AEIC
1530,FLA,SKFL,CO,Colombia,1.589189,-75.56437199999999,803.0,1.0,4921.0,,South America,MIT_AEIC
1531,FLG,KFLG,US,United States,35.140318,-111.66923899999999,7015.0,1.0,8800.0,,North America,MIT_AEIC
1532,FLO,KFLO,US,United States,34.185361,-79.723889,146.0,2.0,6499.0,,North America,MIT_AEIC
1533,FLW,LPFL,PT,Portugal,39.455271999999994,-31.131361,112.0,1.0,4593.0,,Europe,MIT_AEIC
1534,FMA,SARF,AR,Argentina,-26.212722,-58.228111,194.0,1.0,5905.0,,South America,MIT_AEIC
1535,FMN,KFMN,US,United States,36.74125,-108.22994399999999,5506.0,2.0,6704.0,,North America,MIT_AEIC
1536,FNA,GFLL,SL,Sierra Leone,8.616444,-13.195489000000002,84.0,1.0,10499.0,,Sub Saharan Africa,MIT_AEIC
1537,FNJ,ZKPY,KP,North Korea,39.223721999999995,125.670042,117.0,2.0,12475.0,,Pacific South-East Asia,MIT_AEIC
1538,FOD,KFOD,US,United States,42.551199,-94.19184,1157.0,2.0,6548.0,,North America,MIT_AEIC
1539,FRL,LIPK,IT,Italy,44.194753000000006,12.070094000000001,97.0,1.0,7907.0,,Europe,MIT_AEIC
1540,FRS,MGTK,GT,Guatemala,16.913819,-89.866383,427.0,1.0,9842.0,,Central America/ Caribbean,MIT_AEIC
1541,FRU,UAFM,KG,Kyrgyzstan,43.061306,74.477556,2091.0,1.0,13793.0,,Central and South-West Asia,MIT_AEIC
1542,FRW,FBFT,BW,Botswana,-21.159597,27.474525,3283.0,2.0,7218.0,,Sub Saharan Africa,MIT_AEIC
1543,FSM,KFSM,US,United States,35.336583000000005,-94.36744399999999,469.0,2.0,8000.0,,North America,MIT_AEIC
1544,FTE,SAWC,AR,Argentina,-50.280253,-72.053217,669.0,1.0,8366.0,,South America,MIT_AEIC
1545,FTU,FMSD,MG,Madagascar,-25.038056,46.956111,29.0,1.0,5905.0,,Sub Saharan Africa,MIT_AEIC
1546,FUJ,RJFE,JP,Japan,32.666269,128.832808,273.0,1.0,6561.0,,North Asia,MIT_AEIC
1547,FYU,PFYU,US,United States,66.57149,-145.250417,433.0,1.0,5810.0,,North America,MIT_AEIC
1548,GAM,PAGM,US,United States,63.766766000000004,-171.732824,27.0,1.0,4500.0,,North America,MIT_AEIC
1549,GAN,VRMG,MV,Maldives,-0.693342,73.155644,6.0,1.0,8694.0,,Pacific South-East Asia,MIT_AEIC
1550,GAO,MUGT,CU,Cuba,20.085278,-75.158333,56.0,1.0,7736.0,,Central America/ Caribbean,MIT_AEIC
1551,GAY,VEGY,IN,India,24.743744,84.950614,380.0,1.0,7500.0,,Central and South-West Asia,MIT_AEIC
1552,GBE,FBSK,BW,Botswana,-24.555225,25.918208,3299.0,1.0,9843.0,,Sub Saharan Africa,MIT_AEIC
1553,GBT,OING,IR,Iran (Islamic Republic of),36.909672,54.401272,-24.0,1.0,9839.0,,Middle East,MIT_AEIC
1554,GCC,KGCC,US,United States,44.348917,-105.53936100000001,4365.0,2.0,7500.0,,North America,MIT_AEIC
1555,GCK,KGCK,US,United States,37.927528,-100.724417,2891.0,2.0,7300.0,,North America,MIT_AEIC
1556,GDE,HAGO,ET,Ethiopia,5.935128,43.578567,834.0,1.0,7505.0,,Sub Saharan Africa,MIT_AEIC
1557,GDQ,HAGN,ET,Ethiopia,12.5199,37.434047,6541.0,1.0,9121.0,,Sub Saharan Africa,MIT_AEIC
1558,GDV,KGDV,US,United States,47.138719,-104.807198,2458.0,2.0,5704.0,,North America,MIT_AEIC
1559,GDX,UHMM,RU,Russian Federation,59.910989,150.720439,574.0,1.0,11326.0,,Europe,MIT_AEIC
1560,GEO,SYCJ,GY,Guyana,6.498553,-58.254118999999996,95.0,2.0,7449.0,,South America,MIT_AEIC
1561,GER,MUNG,CU,Cuba,21.834722,-82.783889,79.0,2.0,8202.0,,Central America/ Caribbean,MIT_AEIC
1562,GES,RPMB,PH,Philippines,6.106439,125.2353,28.0,1.0,5577.0,,Pacific South-East Asia,MIT_AEIC
1563,GET,YGEL,AU,Australia,-28.796111,114.7075,121.0,3.0,6499.0,,Pacific South-East Asia,MIT_AEIC
1564,GEV,ESNG,SE,Sweden,67.132408,20.814636,1027.0,1.0,5623.0,,Europe,MIT_AEIC
1565,GFF,YGTH,AU,Australia,-34.250833,146.067222,439.0,2.0,4931.0,,Pacific South-East Asia,MIT_AEIC
1566,GFK,KGFK,US,United States,47.94925,-97.17611099999999,845.0,3.0,7351.0,,North America,MIT_AEIC
1567,GGG,KGGG,US,United States,32.384014,-94.711487,365.0,2.0,10000.0,,North America,MIT_AEIC
1568,GGT,MYEF,BS,Bahamas,23.562631,-75.87795799999999,9.0,1.0,7051.0,,Central America/ Caribbean,MIT_AEIC
1569,GGW,KGGW,US,United States,48.2125,-106.614722,2296.0,2.0,5001.0,,North America,MIT_AEIC
1570,GHA,DAUG,DZ,Algeria,32.384106,3.794114,1512.0,2.0,10158.0,,North Africa,MIT_AEIC
1571,GIB,LXGB,GI,Gibraltar,36.151219,-5.349664,15.0,1.0,6000.0,,Europe,MIT_AEIC
1572,GIL,OPGT,PK,Pakistan,35.918786,74.33364399999999,4796.0,2.0,5400.0,,Central and South-West Asia,MIT_AEIC
1573,GIS,NZGS,NZ,New Zealand,-38.663333,177.97833300000002,15.0,4.0,4298.0,,Pacific South-East Asia,MIT_AEIC
1574,GIZ,OEGN,SA,Saudi Arabia,16.901111,42.585833,20.0,1.0,10006.0,,Middle East,MIT_AEIC
1575,GJA,MHNJ,HN,Honduras,16.445367,-85.906611,49.0,1.0,4002.0,,Central America/ Caribbean,MIT_AEIC
1576,GJL,DAAV,DZ,Algeria,36.795136,5.873608,36.0,1.0,7874.0,,North Africa,MIT_AEIC
1577,GKA,AYGA,PG,Papua New Guinea,-6.081689,145.391881,5282.0,2.0,5400.0,,Pacific South-East Asia,MIT_AEIC
1578,GLH,KGLH,US,United States,33.482881,-90.985614,131.0,2.0,8001.0,,North America,MIT_AEIC
1579,GLT,YGLA,AU,Australia,-23.869722,151.222778,64.0,1.0,5364.0,,Pacific South-East Asia,MIT_AEIC
1580,GLV,PAGL,US,United States,64.550455,-163.00717,59.0,1.0,4000.0,,North America,MIT_AEIC
1581,GMA,FZFK,CD,Democratic Republic of the Congo,3.235369,19.771258,1378.0,1.0,6550.0,,Sub Saharan Africa,MIT_AEIC
1582,GMB,HAGM,ET,Ethiopia,8.117291999999999,34.563361,1771.0,1.0,8248.0,,Sub Saharan Africa,MIT_AEIC
1583,GMZ,GCGM,ES,Spain,28.029625,-17.2146,718.0,1.0,4921.0,,Europe,MIT_AEIC
1584,GNI,RCGI,TW,Taiwan,22.673853,121.466481,28.0,1.0,3255.0,,North Asia,MIT_AEIC
1585,GOH,BGGH,GL,Greenland,64.190922,-51.678064,283.0,1.0,3117.0,,Europe,MIT_AEIC
1586,GOJ,UWGG,RU,Russian Federation,56.230118999999995,43.784042,256.0,4.0,9203.0,,Europe,MIT_AEIC
1587,GOM,FZNA,CD,Democratic Republic of the Congo,-1.670814,29.238464,5045.0,1.0,6913.0,,Sub Saharan Africa,MIT_AEIC
1588,GOP,VEGK,IN,India,26.739708,83.449708,259.0,1.0,9000.0,,Central and South-West Asia,MIT_AEIC
1589,GOU,FKKR,CM,Cameroon,9.335892,13.370103,794.0,1.0,11154.0,,Sub Saharan Africa,MIT_AEIC
1590,GOV,YPGV,AU,Australia,-12.273889,136.82388899999998,205.0,1.0,7244.0,,Pacific South-East Asia,MIT_AEIC
1591,GPA,LGRX,GR,Greece,38.151111,21.425556,46.0,2.0,10999.0,,Europe,MIT_AEIC
1592,GRI,KGRI,US,United States,40.967543,-98.309639,1847.0,2.0,7002.0,,North America,MIT_AEIC
1593,GRJ,FAGG,ZA,South Africa,-34.005553000000006,22.378889,648.0,2.0,6562.0,,Sub Saharan Africa,MIT_AEIC
1594,GRQ,EHGG,NL,Netherlands,53.119719999999994,6.5794440000000005,17.0,2.0,5906.0,,Europe,MIT_AEIC
1595,GRW,LPGR,PT,Portugal,39.092169,-28.029846999999997,86.0,1.0,4529.0,,Europe,MIT_AEIC
1596,GRX,LEGR,ES,Spain,37.188731,-3.7773559999999997,1860.0,1.0,9514.0,,Europe,MIT_AEIC
1597,GST,PAGS,US,United States,58.425278000000006,-135.707417,35.0,2.0,6721.0,,North America,MIT_AEIC
1598,GTE,YGTE,AU,Australia,-13.975,136.46,53.0,1.0,6237.0,,Pacific South-East Asia,MIT_AEIC
1599,GTO,WAMG,ID,Indonesia,0.637369,122.850978,105.0,1.0,7407.0,,Pacific South-East Asia,MIT_AEIC
1600,GTR,KGTR,US,United States,33.450333,-88.59136099999999,264.0,1.0,6497.0,,North America,MIT_AEIC
1601,GUC,KGUC,US,United States,38.533944,-106.93302800000001,7678.0,2.0,9400.0,,North America,MIT_AEIC
1602,GUR,AYGN,PG,Papua New Guinea,-10.311531,150.333756,88.0,1.0,5546.0,,Pacific South-East Asia,MIT_AEIC
1603,GUW,UATG,KZ,Kazakhstan,47.120278000000006,51.825833,-72.0,1.0,9843.0,,Central and South-West Asia,MIT_AEIC
1604,GWD,OPGD,PK,Pakistan,25.233307999999997,62.329494,36.0,1.0,4960.0,,Central and South-West Asia,MIT_AEIC
1605,GWY,EICM,IE,Ireland,53.300175,-8.941592,81.0,1.0,4003.0,,Europe,MIT_AEIC
1606,GYM,MMGM,MX,Mexico,27.968983,-110.925169,59.0,1.0,7710.0,,Central America/ Caribbean,MIT_AEIC
1607,GZT,LTAJ,TR,Turkey,36.947183,37.478683000000004,2315.0,2.0,9840.0,,Europe,MIT_AEIC
1608,HAA,ENHK,NO,Norway,70.486675,22.139744,21.0,1.0,3179.0,,Europe,MIT_AEIC
1609,HAC,RJTH,JP,Japan,33.115,139.785833,303.0,1.0,6563.0,,North Asia,MIT_AEIC
1610,HAH,FMCH,KM,Comoros,-11.533661,43.27185,93.0,1.0,9514.0,,Sub Saharan Africa,MIT_AEIC
1611,HAQ,VRMH,MV,Maldives,6.744228,73.170514,4.0,1.0,4003.0,,Pacific South-East Asia,MIT_AEIC
1612,HAS,OEHL,SA,Saudi Arabia,27.437917,41.686292,3331.0,1.0,12204.0,,Middle East,MIT_AEIC
1613,HBE,HEBA,EG,Egypt,30.917669,29.696408,181.0,3.0,11168.0,,North Africa,MIT_AEIC
1614,HCN,RCKW,TW,Taiwan,22.040928,120.730092,46.0,1.0,5577.0,,North Asia,MIT_AEIC
1615,HCR,PAHC,US,United States,62.18833299999999,-159.774917,70.0,1.0,4000.0,,North America,MIT_AEIC
1616,HDS,FAHS,ZA,South Africa,-24.368642,31.048744,1743.0,2.0,13095.0,,Sub Saharan Africa,MIT_AEIC
1617,HEA,OAHR,AF,Afghanistan,34.210017,62.2283,3206.0,1.0,8202.0,,Central and South-West Asia,MIT_AEIC
1618,HFA,LLHA,IL,Israel,32.809444,35.043056,28.0,1.0,4152.0,,Middle East,MIT_AEIC
1619,HGA,HCMH,SO,Somalia,9.518167,44.088758,4423.0,1.0,8000.0,,Sub Saharan Africa,MIT_AEIC
1620,HGN,VTCH,TH,Thailand,19.301469,97.975872,929.0,1.0,6560.0,,Pacific South-East Asia,MIT_AEIC
1621,HGR,KHGR,US,United States,39.7085,-77.726488,704.0,2.0,7000.0,,North America,MIT_AEIC
1622,HGU,AYMH,PG,Papua New Guinea,-5.826111,144.29611,5388.0,2.0,7185.0,,Pacific South-East Asia,MIT_AEIC
1623,HIB,KHIB,US,United States,47.386599,-92.838993,1353.0,2.0,6758.0,,North America,MIT_AEIC
1624,HII,KHII,US,United States,34.571111,-114.358278,783.0,1.0,8001.0,,North America,MIT_AEIC
